id,created_at,product_id,product_name,product_sku,supplier_id,supplier_name,prioridad_proveedor,quantity_on_hand,quantity_reserved,quantity_available,minimum_stock_level,reorder_point,optimal_stock_level,reorder_quantity,average_daily_usage,last_order_date,last_stock_count_date,unit_cost,total_value,expiration_date,batch_number,warehouse_location,shelf_location,region_almacen,stock_status,is_active,last_updated_at,created_by_id,record_sequence_number,categoria_producto,subcategoria_producto,anio,mes,vacaciones_o_no,es_feriado,temporada_alta
513,2025-05-27,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,2069,15,2054,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,1448.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-05-27,503,3,Snacks,Barras de Cereal,2025,5,False,False,False
514,2025-05-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,2048,16,2032,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1433.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-05-28,503,3,Snacks,Barras de Cereal,2025,5,False,False,False
515,2025-05-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,2027,19,2008,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1418.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-05-29,503,3,Snacks,Barras de Cereal,2025,5,False,False,False
516,2025-05-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,2004,32,1972,80,180,500,0,23.0,2025-05-13,2025-05-11,0.7,1402.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-05-30,503,3,Snacks,Barras de Cereal,2025,5,False,False,False
517,2025-05-31,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1975,40,1935,80,180,500,0,29.0,2025-05-13,2025-05-11,0.7,1382.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-05-31,503,3,Snacks,Barras de Cereal,2025,5,False,False,False
518,2025-06-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1943,38,1905,80,180,500,0,32.0,2025-05-13,2025-05-11,0.7,1360.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-01,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
519,2025-06-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1922,15,1907,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1345.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-02,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
520,2025-06-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1901,13,1888,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1330.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-03,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
521,2025-06-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1881,17,1864,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,1316.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-04,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
522,2025-06-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1860,20,1840,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1302.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-05,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
523,2025-06-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1835,35,1800,80,180,500,0,25.0,2025-05-13,2025-05-11,0.7,1284.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-06,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
524,2025-06-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1806,38,1768,80,180,500,0,29.0,2025-05-13,2025-05-11,0.7,1264.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-07,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
525,2025-06-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1775,40,1735,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,1242.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-08,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
526,2025-06-09,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1754,15,1739,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1227.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-09,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
527,2025-06-10,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1734,14,1720,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,1213.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-10,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
528,2025-06-11,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1713,17,1696,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1199.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-11,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
529,2025-06-12,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1693,19,1674,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,1185.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-12,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
530,2025-06-13,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1668,30,1638,80,180,500,0,25.0,2025-05-13,2025-05-11,0.7,1167.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-13,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
531,2025-06-14,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1640,28,1612,80,180,500,0,28.0,2025-05-13,2025-05-11,0.7,1148.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-14,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
532,2025-06-15,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1609,31,1578,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,1126.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-15,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
533,2025-06-16,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1587,22,1565,80,180,500,0,22.0,2025-05-13,2025-05-11,0.7,1110.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-16,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
534,2025-06-17,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1568,21,1547,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,1097.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-17,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
535,2025-06-18,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1547,20,1527,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1082.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-18,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
536,2025-06-19,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1526,15,1511,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,1068.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-19,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
537,2025-06-20,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1498,32,1466,80,180,500,0,28.0,2025-05-13,2025-05-11,0.7,1048.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-20,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
538,2025-06-21,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1468,38,1430,80,180,500,0,30.0,2025-05-13,2025-05-11,0.7,1027.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-21,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
539,2025-06-22,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1440,35,1405,80,180,500,0,28.0,2025-05-13,2025-05-11,0.7,1008.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-22,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
540,2025-06-23,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1418,15,1403,80,180,500,0,22.0,2025-05-13,2025-05-11,0.7,992.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-23,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
541,2025-06-24,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1399,16,1383,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,979.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-24,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
542,2025-06-25,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1378,20,1358,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,964.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-25,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
543,2025-06-26,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1357,23,1334,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,949.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-26,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
544,2025-06-27,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1325,32,1293,80,180,500,0,32.0,2025-05-13,2025-05-11,0.7,927.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-27,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
545,2025-06-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1294,38,1256,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,905.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-28,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
546,2025-06-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1263,33,1230,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,884.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-29,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
547,2025-06-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1242,19,1223,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,869.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-06-30,503,3,Snacks,Barras de Cereal,2025,6,False,False,False
548,2025-07-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1222,16,1206,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,855.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-01,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
549,2025-07-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1201,13,1188,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,840.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-02,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
550,2025-07-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1179,18,1161,80,180,500,0,22.0,2025-05-13,2025-05-11,0.7,825.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-03,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
551,2025-07-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1152,32,1120,80,180,500,0,27.0,2025-05-13,2025-05-11,0.7,806.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-04,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
552,2025-07-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1117,39,1078,80,180,500,0,35.0,2025-05-13,2025-05-11,0.7,781.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-05,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
553,2025-07-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1084,29,1055,80,180,500,0,33.0,2025-05-13,2025-05-11,0.7,758.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-06,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
554,2025-07-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1064,22,1042,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,744.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-07,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
555,2025-07-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1045,18,1027,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,731.5,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-08,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
556,2025-07-09,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1024,15,1009,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,716.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-09,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
557,2025-07-10,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,1003,13,990,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,702.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-10,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
558,2025-07-11,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,976,32,944,80,180,500,0,27.0,2025-05-13,2025-05-11,0.7,683.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-11,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
559,2025-07-12,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,939,38,901,80,180,500,0,37.0,2025-05-13,2025-05-11,0.7,657.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-12,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
560,2025-07-13,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,908,31,877,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,635.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-13,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
561,2025-07-14,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,887,17,870,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,620.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-14,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
562,2025-07-15,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,868,16,852,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,607.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-15,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
563,2025-07-16,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,847,22,825,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,592.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-16,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
564,2025-07-17,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,827,19,808,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,578.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-17,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
565,2025-07-18,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,801,35,766,80,180,500,0,26.0,2025-05-13,2025-05-11,0.7,560.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-18,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
566,2025-07-19,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,767,38,729,80,180,500,0,34.0,2025-05-13,2025-05-11,0.7,536.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-19,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
567,2025-07-20,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,733,32,701,80,180,500,0,34.0,2025-05-13,2025-05-11,0.7,513.1,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-20,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
568,2025-07-21,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,712,20,692,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,498.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-21,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
569,2025-07-22,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,691,15,676,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,483.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-22,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
570,2025-07-23,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,669,16,653,80,180,500,0,22.0,2025-05-13,2025-05-11,0.7,468.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-23,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
571,2025-07-24,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,650,16,634,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,455.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-24,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
572,2025-07-25,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,624,26,598,80,180,500,0,26.0,2025-05-13,2025-05-11,0.7,436.8,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-25,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
573,2025-07-26,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,591,40,551,80,180,500,0,33.0,2025-05-13,2025-05-11,0.7,413.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-26,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
574,2025-07-27,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,562,31,531,80,180,500,0,29.0,2025-05-13,2025-05-11,0.7,393.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-27,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
575,2025-07-28,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,541,18,523,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,378.7,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-28,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
576,2025-07-29,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,520,19,501,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,364.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-29,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
577,2025-07-30,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,500,16,484,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,350.0,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-30,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
578,2025-07-31,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,478,16,462,80,180,500,0,22.0,2025-05-13,2025-05-11,0.7,334.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-07-31,503,3,Snacks,Barras de Cereal,2025,7,True,False,False
579,2025-08-01,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,452,28,424,80,180,500,0,26.0,2025-05-13,2025-05-11,0.7,316.4,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-01,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
580,2025-08-02,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,419,37,382,80,180,500,0,33.0,2025-05-13,2025-05-11,0.7,293.3,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-02,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
581,2025-08-03,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,388,32,356,80,180,500,0,31.0,2025-05-13,2025-05-11,0.7,271.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-03,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
582,2025-08-04,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,367,17,350,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,256.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-04,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
583,2025-08-05,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,346,20,326,80,180,500,0,21.0,2025-05-13,2025-05-11,0.7,242.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-05,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
584,2025-08-06,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,326,22,304,80,180,500,0,20.0,2025-05-13,2025-05-11,0.7,228.2,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-06,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
585,2025-08-07,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,307,17,290,80,180,500,0,19.0,2025-05-13,2025-05-11,0.7,214.9,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-07,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
586,2025-08-08,103,Barra Cereal Choco,CRT-103,203,Proveedor C,3,278,31,247,80,180,500,0,29.0,2025-05-13,2025-05-11,0.7,194.6,2025-10-30,BATCH-C1,Almacén Central,Pasillo 3,Sur,activo,1,2025-08-08,503,3,Snacks,Barras de Cereal,2025,8,True,False,True
